Jahr von Rechnungsdatum,Monat von Rechnungsdatum,Tag von Rechnungsdatum,Artikelnummer,Anzahl Bruttoauftragsartikel,Anzahl Nettoauftragsartikel,Zolltarifnummer
2021,März,30,2350-101678,0.00,-1.00,
2021,März,30,2360-0109,1.00,1.00,
2021,März,30,2360-0538,1.00,1.00,
2021,März,30,2360-0688,1.00,1.00,
2021,März,30,2360-1079,2.00,2.00,
2021,März,30,2360-1159,1.00,1.00,
2021,März,30,2360-1174,1.00,1.00,
2021,März,30,2360-1175,1.00,1.00,
2021,März,30,2360-17381,1.00,1.00,
2021,März,30,2360-17522,2.00,2.00,
2021,März,30,2360-17525,1.00,1.00,
2021,März,30,2360-103954,2.00,2.00,
2021,März,30,2360-104442,3.00,3.00,
2021,März,30,2360-105487,1.00,1.00,
2021,März,30,2360-105488,1.00,1.00,
2021,März,30,2360-106164,1.00,1.00,
2021,März,30,2370-3856,1.00,1.00,
2021,März,30,2370-3977,1.00,1.00,
2021,März,30,2370-3980,1.00,1.00,
2021,März,30,2380-1743,1.00,1.00,
2021,März,30,2380-1748,1.00,1.00,
2021,März,30,2380-1766,1.00,1.00,
2021,März,30,2380-1789,1.00,1.00,
2021,März,30,2380-5296,1.00,1.00,
2021,März,30,2380-6240,1.00,1.00,
2021,März,30,2380-6711,1.00,1.00,
2021,März,30,2380-102201,1.00,1.00,
2021,März,30,2380-103041,1.00,1.00,
2021,März,30,2380-106579,1.00,1.00,
2021,März,30,90104014,13.00,8.00,
2021,März,30,90104016,24.00,19.00,
2021,März,30,90104017,7.00,6.00,
2021,März,30,90104020,1.00,1.00,
2021,März,30,90104023,11.00,11.00,
2021,März,30,90104028,4.00,4.00,
2021,März,30,BNJ,1.00,1.00,
2021,März,30,MARK-0001,14.00,12.00,
2021,März,30,P-A-01-00028,1.00,1.00,
2021,März,30,P-A-01-00108,1.00,1.00,
2021,März,30,P-A-01-00157,1.00,1.00,
2021,März,30,P-A-02-00231,1.00,1.00,
2021,März,30,P-A-02-00444,1.00,1.00,
2021,März,30,P-A-02-00481,1.00,1.00,
2021,März,30,P-B-01-00930,-1.00,-1.00,
2021,März,30,P-B-02-00031,-1.00,-1.00,
2021,März,30,P-B-09-00272,1.00,1.00,
2021,März,30,P-B-09-00712,1.00,1.00,
2021,März,31,95 34 09-4,1.00,1.00,
2021,März,31,1010-100826,1.00,1.00,
2021,März,31,1080-2860,1.00,1.00,
2021,März,31,1080-101982,2.00,2.00,
2021,März,31,1080-101986,5.00,5.00,
2021,März,31,1120-104055,1.00,1.00,
2021,März,31,1125-109504,1.00,1.00,
2021,März,31,1130-8019,1.00,1.00,
2021,März,31,1130-8221,1.00,1.00,
2021,März,31,1130-10672,1.00,1.00,
2021,März,31,1130-12161,1.00,1.00,
2021,März,31,1130-12946,1.00,1.00,
2021,März,31,1130-13467,1.00,1.00,
2021,März,31,1130-15194,0.00,-1.00,
2021,März,31,1130-115640,0.00,-1.00,
2021,März,31,1135-102550,4.00,4.00,
2021,März,31,1140-102603,1.00,1.00,
2021,März,31,1211-2097,1.00,1.00,
2021,März,31,1220-2411,1.00,1.00,
2021,März,31,1220-13751,1.00,1.00,
2021,März,31,1220-15590,1.00,1.00,
