EngineType;CarNr;CarMake;CarModel;K24-Kategorie;TD-Genart;TD-ArtNr;PDM-TD-ArtNr;TD-ArtBeschreibung;PDM-ArtID;K24-Nr;ImportVersionNo;Manufacturer:Link;Manufacturer:Link
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193ALS;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;MDR-GEN-77049;NULL;Glühlampe, Hauptscheinwerfer;NULL;NULL;20210401;NULL;4113
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-483293000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193NL;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210NBS-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210ULT-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972LLECOC1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972RGTB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972VPS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-483392100;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193NL-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193ULT;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210ALL;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210NB-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342LLECOC1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342RVB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342VPS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342WVUB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972XV+S2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972XVPB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193NBS;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193NBS-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193ULT-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210NL-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210NL-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342RGTS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342WVUSM;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342XV+B1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342XVGB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342XVPB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972PRB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972VPB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-480712100;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-483393000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-486382100;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-486383000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-486772100;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-486773000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193NL-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210NBS-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210ULT-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342LLECOS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342PRB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342WHVB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342XV+S2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342XVGS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342XVPS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972PRC1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972WHVB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972WHVSM;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972XVGB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972XVPS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;GAUSS1-GL55H1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;4384
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193CBI-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193NB-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-483283000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-486384000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;NARVA-486774000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64193ULT-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210CBI;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210NBS;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210NL;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210SUP;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-64210ULT;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;OSRAM-94193;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342RGTB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342RVS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342VPB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12342WHVSM;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972LLECOB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972RVS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Hauptscheinwerfer;PHILIPS-12972XVGS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;VALEO-032503;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;521
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86237z;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86244x;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;VALEO-032002;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;521
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;VALEO-032003;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;521
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;VALEO-032507;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;521
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86202Lz;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86237jb;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86237jbx;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;CHAMPION-CBH03B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;543
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KRAFTAUTOMOTIVE-0804804;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3663
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;SPAHNGLUEHLAMPEN-51162;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;2257
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;SPAHNGLUEHLAMPEN-51186;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;2257
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NEOLUX-N448-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3860
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NEOLUX-N448B-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3860
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NEOLUX-N448EL;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3860
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NARVA-480682100;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NARVA-483223000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;OSRAM-64150-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;OSRAM-64150NL-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;PHILIPS-12258PRB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;PHILIPS-12258XVGB1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;PHILIPS-12258XVGS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;PHILIPS-12258XVPS2;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;VALEO-032505;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;521
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86202z;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86437z;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86444z;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86554z;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;OMNICRAFT-2330610;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;4603
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NEOLUX-N448;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3860
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NEOLUX-N448EL1-2SCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3860
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NEOLUX-N448EL-SCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3860
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;NARVA-486303000;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3428
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;OSRAM-64150CBI-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;OSRAM-64150NBS;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;OSRAM-64150ULT-01B;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;OSRAM-64150ULT-HCB;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;646
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;PHILIPS-12258LLECOC1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;PHILIPS-12258XV+B1;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;648
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;VALEO-032504;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;521
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;VALEO-032506;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;521
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86202x;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
Elektromotor;5754;PIAGGIO;PORTER Pritsche/Fahrgestell;Beleuchtung;Glühlampe, Nebelscheinwerfer;KLAXCARFRANCE-86237x;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;3197
